scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left,nose_tip,nose_tip,whisker1,whisker1,whisker2,whisker2,whisker3,whisker3,nose_bot,nose_bot,mouth,mouth,tongue,tongue,watertube,watertube
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img001110.png,570.2597757433823,197.2091760698318,573.6662053793201,251.71205024483714,603.188595557448,221.05418352139668,538.4664324746292,222.18966006670928,567.9888226527571,175.6351217088922,566.8533461074445,275.55705769640196,633.8464622808885,223.32513661202188,493.04737066212476,213.10584770420837,47.94056489958129,222.18966006670928,242.10705414803775,280.0989638776524,277.30682705272875,286.91182314952806,251.97755317534038,328.48783149757196,97.90153289333617,319.8406429635938,211.44918742459728,420.89805549641613,,,44.53413526364349,467.4525938542332
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img001602.png,557.6804268411635,195.81147063625195,559.9539258433251,239.83282701517646,578.9069642773605,218.1722116619933,537.594457773352,218.3466066022487,557.7695337449436,172.2286920729544,548.6857213824428,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,50.211517990206545,257.3894329714002,233.0232417855369,282.36991696827766,277.30682705272875,286.91182314952806,247.7844368746008,327.78897878078203,104.71439216521182,324.38254914484423,211.44918742459728,420.89805549641613,,,60.607747749812034,463.9583302702835
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img005311.png,564.6689540090629,213.2827885560003,562.749336710485,241.9293851655463,576.1115534102008,227.95614969705247,550.872659392361,228.82939735409775,557.7695337449436,172.2286920729544,548.6857213824428,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,28.637463629266932,293.7246824214037,233.0232417855369,286.9118231495281,272.76492087147835,291.4537293307785,247.7844368746008,327.78897878078203,102.44343907458662,349.3630331417217,211.44918742459728,420.89805549641613,101.13229463325027,429.8074729186616,62.70430590018182,467.4525938542332
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img005312.png,563.271248575483,210.48737768884064,563.4481894272749,239.83282701517652,576.8104061269908,225.85959154668262,550.173806675571,224.63628105335823,557.7695337449436,172.2286920729544,548.6857213824428,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,28.637463629266932,293.7246824214037,233.0232417855369,286.9118231495281,272.76492087147835,291.4537293307785,247.7844368746008,327.78897878078203,102.44343907458662,349.3630331417217,196.7732803720086,426.4888772307356,102.1812101863193,424.30448513235393,59.908895033022105,467.4525938542332
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img008099.png,568.1632175930125,211.88508312242044,567.6400327722462,240.18161689568728,583.0988076223318,226.73156624795968,555.9377503943776,227.78048180102877,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,29.77294017457953,271.0151515151515,233.0232417855369,282.36991696827766,277.30682705272875,286.91182314952806,247.7844368746008,327.78897878078203,82.00486125895961,334.60183805265774,196.07442765521873,420.1992027796262,,,65.4997167673416,468.8502992878131
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img008931.png,566.7655121594325,211.88508312242044,567.6400327722462,241.5793223292672,580.303396755172,226.03271353116975,553.8411922440077,227.08162908423884,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,30.90841671989213,280.0989638776524,233.0232417855369,282.36991696827766,277.30682705272875,286.91182314952806,247.7844368746008,327.78897878078203,89.95319707614792,345.95660350578385,197.82346888084598,422.03353204172873,,,66.19856948413153,471.6457101549729
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img017327.png,566.0666594426427,212.58393583921037,565.5434746218764,235.9885005949477,577.5079858880123,224.6350080975899,553.8411922440077,224.98507093386905,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,44.53413526364349,224.46061315733448,251.19086651053865,277.8280107870272,286.39063941522966,278.9634873323398,259.13920232772693,315.2987367823433,88.81772053083532,307.3504009651551,196.68799233553332,411.8142431339153,,,61.56628344333265,469.7235469448584
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img018112.png,566.7655121594327,214.6804939895802,566.2423273386663,240.88046961247727,579.6045440383821,228.12927168153948,553.8411922440079,228.4793345178187,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,24.09555744801648,282.3699169682776,228.48133560428644,278.9634873323398,270.49396778085304,281.234440422965,254.59729614647645,322.111596054219,100.17248598396142,343.68565041515865,205.77180469803423,423.1690085870414,,,61.56628344333265,469.7235469448584
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img022376.png,565.3678067258528,217.47590485674,565.5434746218764,237.38620602852757,576.8091331712224,226.73156624795968,555.2388976775877,227.08162908423884,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,45.66961180895609,226.73156624795973,257.91971070170723,265.5121637288439,293.8183363231883,275.6448916444138,260.10155688855235,311.4544103621145,86.54676744021006,315.2987367823433,200.09442197147112,416.3561493151656,,,61.56628344333265,469.7235469448584
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img023499.png,564.6689540090629,216.07819942316013,566.2423273386663,238.78391146210743,577.5079858880123,226.0327135311697,554.5400449607977,227.0816290842389,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,33.179369810517386,271.0151515151515,252.67895180366688,272.93604176949765,293.12075656216666,278.17807362330626,263.9446103530129,317.045232096434,100.17248598396137,338.00826768859554,198.95894542615852,416.3561493151656,109.25629834646233,432.2528209495423,61.56628344333265,469.7235469448584
labeled-data,2022-04-04_101_EB014_eyeCamLeft,img023500.png,566.7655121594327,213.98164127279028,566.2423273386663,242.97702776284706,579.6045440383821,228.12927168153954,553.1423395272178,227.78048180102877,561.1759633808814,172.2286920729544,563.4469164715067,274.42158115108936,619.0852671918245,221.05418352139662,493.04737066212476,213.10584770420837,33.179369810517386,271.0151515151515,253.37780452045686,276.4303053534473,290.32534569500694,278.8769263400962,259.75149405227324,317.045232096434,100.17248598396137,338.00826768859554,198.95894542615852,416.3561493151656,102.44343907458668,424.304485132354,61.56628344333265,469.7235469448584
