scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left,nose_tip,nose_tip,whisker1,whisker1,whisker2,whisker2,whisker3,whisker3,nose_bot,nose_bot,mouth,mouth,tongue,tongue,watertube,watertube
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img00548.png,561.9806941936988,83.33437190612074,557.0887251761692,154.61734901869426,596.2244773164057,118.27700774561754,522.8449420534623,117.57815502882761,559.884136043329,56.77796866810314,553.5944615922195,170.6909615048628,621.3831751208434,120.37356589598738,481.61263176285604,102.90224797623893,20.369838681497953,98.01027895870936,216.04859938268018,156.7139071690641,252.38894065575684,165.1001397705433,214.65089394910026,202.83818647719988,49.022800069885335,176.98063595597222,140.57250596936703,279.013132607303,,,34.34689301729665,365.67086948925515
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img01683.png,557.7875778929591,81.93666647254082,555.6910197425893,156.7139071690641,597.6221827499855,118.97586046240747,517.9529730359328,118.27700774561754,554.9921670257994,60.27223225205279,551.4979034418498,170.6909615048628,619.2866169704736,113.38503872808798,480.2149263292762,98.70913167549935,4.296226195329382,109.1919224273484,243.3038553374877,151.82193815153454,278.9453438937745,162.3047289033836,246.09926620464742,203.53703919398987,70.68723429037337,202.83818647719988,165.03235105701478,296.4844505270514,,,36.44345116766644,364.2731640556753
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img05911.png,561.9806941936988,112.68618601129805,561.9806941936987,131.55520936462636,570.366926795178,122.47012404635711,553.5944615922195,121.77127132956724,557.0887251761692,66.56190670316221,551.4979034418498,170.6909615048628,617.8889115368937,119.6747131791974,483.7091899132258,97.31142624191949,25.960660415817443,98.70913167549935,259.3774678236562,142.7368528332654,291.5246927959935,157.41275988585403,256.58205695649644,190.95769029177103,64.39755983926389,195.1508065925106,165.03235105701478,286.00165977520237,,,36.44345116766644,364.2731640556753
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img06214.png,563.3783996272787,110.58962786092826,560.582988760119,134.35062023178608,571.7646322287579,123.1689767631471,548.0036398579001,123.1689767631471,554.2933143090095,68.65846485353205,553.5944615922195,172.78751965523264,615.093500669734,125.96438763030687,484.40804263001587,101.50454254265907,0.8019626113797074,136.44717838215593,210.4577776483607,163.00358162017352,242.60500262069772,181.17375225671185,209.06007221478077,221.0083571137382,58.10788538815447,210.52556636188922,144.06676955331668,311.85921029643004,73.48264515753314,291.5924815095219,37.841156601246354,360.0800477549357
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img06228.png,561.9806941936988,110.58962786092826,559.884136043329,135.04947294857607,570.366926795178,122.47012404635717,550.1001980082699,121.77127132956724,550.7990507250598,66.56190670316221,551.4979034418498,170.6909615048628,615.7923533865239,124.56668219672702,485.1068953468058,100.80568982586914,0.8019626113797074,135.04947294857607,223.73597926736946,160.90702346980368,262.8717314076059,165.1001397705433,236.3153281695883,207.03130277793952,50.42050550346519,211.22441907867915,134.98168423504754,307.6660939956904,76.27805602469286,295.08674509347156,37.841156601246354,364.2731640556753
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img06233.png,561.9806941936988,109.89077514413833,560.582988760119,133.65176751499615,573.1623376623378,123.1689767631471,548.0036398579001,122.47012404635717,553.5944615922195,66.56190670316221,551.4979034418498,169.29325607128294,615.093500669734,122.47012404635717,484.40804263001587,102.203395259449,1.5008153281696366,135.04947294857607,219.54286296662983,161.60587618659366,253.78664608933676,168.594403354493,225.83253741773925,210.52556636188922,49.721652786675264,209.8267136450993,142.66906411973682,305.5695358453206,,,32.25033486692686,365.6708694892552
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img06235.png,561.9806941936988,109.89077514413833,560.582988760119,133.65176751499615,571.065779511968,121.77127132956724,549.40134529148,121.77127132956724,551.4979034418498,65.86305398637228,552.8956088754296,169.99210878807287,615.093500669734,117.57815502882761,487.2034534971756,102.203395259449,1.5008153281696366,139.24258924931564,211.15663036515062,162.3047289033836,237.7130336031682,179.07719410634206,217.44630481626004,207.03130277793952,58.10788538815447,211.22441907867915,142.66906411973682,315.35347388037974,59.50559082173439,294.38789237668163,32.25033486692686,364.9720167724652
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img06250.png,561.2818414769089,111.28848057771819,561.2818414769089,133.65176751499615,571.7646322287579,121.07241861277731,550.1001980082699,121.07241861277731,550.7990507250598,64.46534855279242,550.1001980082699,167.89555063770308,617.8889115368937,122.47012404635717,482.31148447964597,104.99880612660877,1.5008153281696366,136.44717838215593,227.9290955681091,156.01505445227411,268.46255314192547,164.40128705375338,237.01418088637823,200.04277561004017,56.71017995457461,208.42900821151937,149.65759128763617,309.7626521460602,58.80673810494446,309.06379942927026,31.551482150136934,367.06857492283507
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img06258.png,561.2818414769089,111.28848057771819,561.2818414769089,133.65176751499615,572.4634849455479,121.77127132956724,550.1001980082699,121.07241861277731,550.7990507250598,64.46534855279242,550.1001980082699,167.89555063770308,617.8889115368937,122.47012404635717,482.31148447964597,104.99880612660877,1.5008153281696366,136.44717838215593,227.9290955681091,156.01505445227411,264.9682895579758,161.60587618659366,237.01418088637823,200.04277561004017,56.71017995457461,208.42900821151937,147.56103313726638,307.6660939956904,58.80673810494446,309.06379942927026,31.551482150136934,367.06857492283507
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img08633.png,561.2818414769089,111.28848057771819,561.2818414769089,133.65176751499615,573.1623376623378,120.37356589598738,550.1001980082699,121.07241861277731,550.7990507250598,64.46534855279242,550.1001980082699,167.89555063770308,617.8889115368937,122.47012404635717,482.31148447964597,104.99880612660877,1.5008153281696366,136.44717838215593,212.55433579873048,162.30472890338353,247.4969716382274,172.78751965523264,223.03712655057953,207.73015549472944,56.71017995457461,208.42900821151937,147.56103313726638,307.6660939956904,,,31.551482150136934,367.06857492283507
labeled-data,2022-04-27_101_EB014_eyeCamLeft,img11558.png,566.1738104944384,112.68618601129805,566.1738104944384,129.45865121425652,574.5600430959176,121.07241861277731,558.486430609749,121.07241861277731,555.6910197425893,74.94813930464147,556.3898724593793,165.1001397705433,611.5992370857842,128.06094578067666,489.3000116475454,100.80568982586914,0.10310989458977815,117.57815502882761,244.70156077106756,146.92996913400498,283.1384601945141,156.7139071690641,249.59352978859712,197.2473647428804,56.71017995457461,195.84965930930053,144.06676955331668,294.38789237668163,,,30.15377671655702,367.06857492283507
