scorer,,,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab,cortex_lab
bodyparts,,,pupil_top,pupil_top,pupil_bot,pupil_bot,pupil_right,pupil_right,pupil_left,pupil_left,lid_top,lid_top,lid_bot,lid_bot,corner_right,corner_right,corner_left,corner_left,nose_tip,nose_tip,whisker1,whisker1,whisker2,whisker2,whisker3,whisker3,nose_bot,nose_bot,mouth,mouth,tongue,tongue,watertube,watertube
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img020425.png,566.1738104944384,102.203395259449,567.5715159280182,117.57815502882761,573.8611903791277,110.58962786092826,560.582988760119,110.58962786092826,559.185283326539,60.97108496884272,554.9921670257994,159.50931803622382,619.2866169704736,121.07241861277731,484.40804263001587,88.2263409236503,7.091637062489127,102.203395259449,253.08779337254677,139.94144196610557,290.82584007920343,147.6288218507949,262.8717314076059,183.96916312387162,59.50559082173439,183.96916312387162,139.1748005357871,264.33722555471434,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img034840.png,561.2818414769089,102.203395259449,562.6795469104887,116.18044959524775,569.668074078388,109.89077514413827,554.9921670257994,109.89077514413833,559.185283326539,60.97108496884272,554.9921670257994,159.50931803622382,619.2866169704736,121.07241861277731,484.40804263001587,88.2263409236503,24.562954982237528,85.43093005649052,262.172878690816,132.95291479820622,302.0074835478424,144.1345582668452,271.2579640090852,179.07719410634206,59.50559082173439,183.96916312387162,139.1748005357871,264.33722555471434,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img048808.png,564.0772523440686,100.80568982586908,564.0772523440686,118.97586046240752,573.1623376623377,109.89077514413827,554.9921670257994,109.89077514413833,559.185283326539,60.97108496884272,554.9921670257994,159.50931803622382,619.2866169704736,121.07241861277731,484.40804263001587,88.2263409236503,23.8641022654476,99.40798439228928,250.99123522217698,138.5437365325257,281.0419020441443,153.2196435851144,252.38894065575684,188.86113214140119,59.50559082173439,183.96916312387162,139.1748005357871,264.33722555471434,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img050133.png,564.0772523440686,100.80568982586908,564.0772523440686,118.97586046240752,573.1623376623377,109.89077514413827,554.9921670257994,109.89077514413833,559.185283326539,60.97108496884272,554.9921670257994,159.50931803622382,619.2866169704736,121.07241861277731,484.40804263001587,88.2263409236503,19.670985964708024,102.203395259449,257.97976239007636,134.35062023178608,295.71780909673294,144.13455826684526,265.66714227476564,179.07719410634206,73.48264515753309,186.0657212742414,158.74267660590536,254.5532875196552,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img064109.png,566.1738104944384,102.20339525944894,565.4749577776485,119.67471317919751,573.8611903791276,111.28848057771813,557.0887251761692,110.58962786092826,561.9806941936987,65.86305398637228,554.2933143090095,158.8104653194339,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,11.28475336322876,103.60110069302885,257.97976239007636,134.35062023178608,293.62125094636315,142.7368528332654,266.36599499155557,177.6794886727622,65.7952652728438,186.0657212742414,148.95873857084624,259.4452565371848,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img072483.png,566.8726632112283,100.80568982586908,568.2703686448082,120.37356589598744,576.6566012462873,109.89077514413822,557.7875778929591,110.58962786092826,562.6795469104886,63.06764311921256,554.2933143090095,158.8104653194339,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,44.130831052355774,113.38503872808792,295.01895637994295,136.44717838215593,319.47880146759076,150.42423271795468,292.2235455127832,177.6794886727622,96.54478481160103,192.35539572535083,162.93579290664493,257.348698386815,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img078338.png,569.668074078388,103.6011006930288,568.2703686448082,118.27700774561765,576.6566012462873,109.89077514413822,562.6795469104886,109.1919224273484,563.3783996272786,63.76649583600249,554.2933143090095,156.71390716906404,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,16.87557509754825,100.80568982586908,257.2809096732863,132.95291479820628,299.9109253974726,143.43570555005533,269.8602585755052,178.37834138955213,62.99985440568409,188.1622794246112,160.8392347562751,265.03607827150427,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img079026.png,564.7761050608585,100.80568982586908,564.7761050608585,114.08389144487802,570.3669267951778,107.79421699376843,557.787577892959,107.79421699376849,563.3783996272786,63.76649583600249,554.2933143090095,156.71390716906404,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,8.489342496068986,100.80568982586908,248.89467707180705,135.748325665366,284.53616562809407,148.3276745675849,254.4854988061265,183.2703104070817,62.99985440568409,188.1622794246112,160.8392347562751,265.03607827150427,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img096686.png,567.5715159280182,101.50454254265901,567.5715159280182,118.27700774561765,576.6566012462873,109.89077514413822,558.486430609749,109.1919224273484,563.3783996272786,63.76649583600249,554.2933143090095,156.71390716906404,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,31.551482150136877,100.80568982586908,259.37746782365605,135.748325665366,299.2120726806828,145.53226370042512,268.46255314192524,181.87260497350178,75.57920330790299,189.55998485819111,167.8277619241745,268.5303418554539,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img105985.png,565.4749577776485,102.90224797623887,566.1738104944384,118.97586046240764,573.8611903791276,110.58962786092815,557.7875778929591,111.28848057771819,563.3783996272786,63.76649583600249,554.2933143090095,156.71390716906404,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,5.69393162890924,104.99880612660866,257.9797623900762,135.049472948576,289.4281346456237,142.7368528332654,267.06484770834527,180.47489953992192,66.49411798963379,184.66801584066155,167.8277619241745,268.5303418554539,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img108399.png,568.2703686448082,101.50454254265895,568.2703686448082,121.77127132956736,578.753159396657,110.58962786092809,559.1852833265391,111.28848057771819,563.3783996272786,63.76649583600249,554.2933143090095,156.71390716906404,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,11.284753363228731,119.67471317919734,231.42335915205862,140.6402946828955,265.66714227476575,153.21964358511445,235.61647545279814,193.05424844214082,67.19297070642372,200.7416283268301,167.8277619241745,268.5303418554539,,,93.05052122765133,370.5628385067847
labeled-data,2022-05-04_103_EB014_eyeCamLeft,img118783.png,565.4749577776485,104.29995340981873,564.7761050608585,119.67471317919751,572.4634849455476,110.58962786092809,558.4864306097492,111.28848057771819,563.3783996272786,63.76649583600249,554.2933143090095,156.71390716906404,619.2866169704736,121.07241861277731,487.2034534971757,88.2263409236503,5.69393162890924,114.78274416166778,250.29238250538694,137.84488381573573,287.3315764952538,144.83341098363525,258.678615106866,178.37834138955213,64.39755983926395,194.45195387572068,167.8277619241745,268.5303418554539,,,93.05052122765133,370.5628385067847
